from_stop_id,to_stop_id,transfer_type,min_transfer_time
2347,7946485,2,189
2347,7946484,2,189
6251769,1876,2,212
8367261,2221,2,217
7946143,2221,2,207
7946213,1925,2,261
1966,4037198,2,194
1966,4037199,2,368
4658207,2422,2,192
7275315,2221,2,189
2314,5018186,2,240
2314,5018187,2,240
6251774,1808,2,195
4378357,1639,2,195
2209,4035562,2,208
2314,3893344,2,233
7946180,2250,2,248
7946088,1954,2,190
2209,4035563,2,254
1966,7945916,2,301
2209,4035561,2,199
2199,5944529,2,202
1966,7945917,2,220
1648,1794,2,112
4658209,2104,2,185
2209,4044988,2,198
2134,7899128,2,285
2314,3893340,2,256
2314,3893341,2,222
2314,3893342,2,228
2314,3893343,2,216
1696,4036817,2,254
1847,7176245,2,240
2199,5150444,2,198
1847,7176246,2,240
3343767,2314,2,180
7899666,1805,2,195
1808,7946425,2,189
1954,5018141,2,198
1808,7946426,2,189
1954,5018140,2,223
2104,3972547,2,196
6563577,2347,2,195
2104,3972548,2,187
7946079,2486,2,207
2316,7900033,2,245
1806,3893351,2,199
2055,3972547,2,196
3747909,1954,2,199
1911,6748622,2,196
7946158,2321,2,198
2055,3972548,2,187
1911,6748621,2,197
1681,7965028,2,192
2528,7946353,2,209
2528,7946354,2,209
2528,7946355,2,234
2528,7946356,2,242
8007358,2209,2,208
1681,7965029,2,201
2491,7931773,2,201
1695,4036815,2,195
1696,4378066,2,261
1695,4036816,2,195
7946136,2093,2,227
7946135,1860,2,260
7946207,1685,2,207
1966,7899577,2,243
2221,6591457,2,237
6251782,1639,2,189
1860,7899137,2,196
1860,7899136,2,251
7931484,2020,2,191
2221,6591456,2,220
1774,7921178,2,216
1774,7921177,2,216
2314,7931380,2,236
3747913,2085,2,240
2125,1954,2,55
2250,7946409,2,239
6251863,2321,2,269
4378356,1925,2,261
1985,7898883,2,224
2199,6673026,2,229
2199,6673025,2,209
1985,7898881,2,253
2134,3749735,2,285
2199,6673028,2,233
2199,6673027,2,230
2546,4035814,2,214
1966,1967,2,400
1740,4677657,2,276
7899743,2221,2,261
1966,1965,2,250
7946077,2486,2,279
2314,7931381,2,256
7275317,1966,2,368
2345,4459251,2,276
7946158,1854,2,198
6563574,2250,2,248
2505,4439499,2,202
7946203,1854,2,275
6591777,2546,2,214
2546,4035813,2,240
4658215,1944,2,221
7946203,2321,2,275
2209,4045034,2,192
4378357,2519,2,195
2314,4459243,2,234
2314,4459242,2,249
7920892,2373,2,243
1966,4036769,2,207
1985,7931458,2,203
2314,4459244,2,242
1847,7176291,2,249
1734,3893390,2,200
4471741,1734,2,217
2085,4035560,2,214
1649,4036778,2,213
1774,7986313,2,191
1649,4036777,2,219
2209,4037048,2,254
7899527,1676,2,278
1925,4036802,2,261
1925,4036803,2,248
1966,7275150,2,207
1954,7931571,2,199
3343768,1847,2,180
4658255,1944,2,310
7946200,2020,2,191
7946135,2327,2,260
2314,7900286,2,233
6563577,1808,2,195
1966,7275151,2,189
2347,7946426,2,189
8033002,2221,2,189
2175,7898883,2,224
2422,7647718,2,220
2175,7898881,2,253
2347,7946425,2,189
2422,7647719,2,194
2250,7946410,2,248
7991814,1971,2,227
3747968,2327,2,270
7991824,2486,2,282
1847,4036756,2,242
1847,4036755,2,236
5355345,2422,2,192
1847,4036754,2,234
7946189,2321,2,269
1806,7921180,2,276
1847,4036753,2,256
1847,4036752,2,249
1954,4036978,2,199
1954,4036979,2,193
1907,7921188,2,198
6591779,1954,2,216
1907,7921187,2,207
4843455,2301,2,225
7946172,1808,2,207
4843813,1871,2,192
2491,7965029,2,201
2505,5161547,2,199
6563570,2506,2,254
4130576,2272,2,225
2327,4036974,2,270
2505,5161546,2,213
2327,4036975,2,251
4378356,2250,2,261
1696,4458795,2,261
2491,7965028,2,192
2221,7921181,2,261
7946143,1966,2,207
7946154,2020,2,191
2528,7931899,2,234
6591776,2546,2,240
2528,7931898,2,242
2546,5747229,2,240
3747908,2209,2,190
1944,4035792,2,202
7946200,2139,2,191
1944,4035791,2,221
1944,4035790,2,310
7946161,2528,2,242
2546,5747230,2,214
6251762,2321,2,279
2321,7946357,2,279
4658214,2199,2,202
2321,7946359,2,266
2321,7946358,2,275
1676,4035810,2,278
6251767,2495,2,207
7991814,2226,2,227
1696,4458789,2,259
1966,7921181,2,261
7153074,1925,2,261
1805,7921217,2,195
4471832,1734,2,204
2422,4035799,2,207
1774,7921095,2,286
1774,7921096,2,270
1860,4036975,2,251
1860,4036974,2,270
1907,3887761,2,198
2321,4045001,2,238
8007357,2209,2,193
1854,7946402,2,237
2491,7931814,2,201
2491,7931813,2,192
1966,7986310,2,282
1966,7986311,2,354
1854,7931535,2,238
3730676,2505,2,193
2221,1166834,2,360
2221,1166835,2,360
1740,4677676,2,234
1740,4677675,2,271
6591774,2327,2,270
7991691,2528,2,242
2221,7945885,2,216
7312100,2250,2,220
8367262,2221,2,406
1808,3786051,2,246
1966,7986309,2,344
1808,3786050,2,246
7946084,2085,2,214
1908,1907,2,14
7931948,2316,2,273
2221,4459252,2,261
2221,4459253,2,281
1849,7900033,2,245
1744,4035819,2,227
2199,6869552,2,198
1860,4035811,2,270
1860,4035812,2,251
2199,6869551,2,198
2418,4677745,2,271
1954,7945909,2,190
2418,4677746,2,234
4378363,1695,2,202
6251792,2505,2,202
3343767,1847,2,180
8367259,1966,2,268
2313,2314,2,119
7946161,1648,2,242
8007412,1847,2,234
2495,4036790,2,207
2495,4036791,2,182
7946136,2080,2,227
1695,4284930,2,216
7153066,2347,2,189
6251763,2528,2,222
2219,2221,2,262
1847,5138167,2,285
2435,7946301,2,199
7946162,1648,2,234
2435,7946302,2,241
2519,4378061,2,323
1774,1773,2,54
1954,7931518,2,190
1966,2036,2,264
2435,7921064,2,199
7899527,2486,2,278
4471741,2412,2,217
7946193,1966,2,207
2519,4378060,2,273
2422,3972545,2,192
2422,3972544,2,187
1675,2486,2,104
2435,6129305,2,180
7312101,2250,2,213
2435,6129304,2,180
2134,8357915,2,285
1911,8303786,2,194
1911,8303785,2,205
2412,7931915,2,221
1849,7899994,2,277
2412,7931914,2,221
2519,4378059,2,297
2055,4035797,2,201
7946162,2528,2,234
7991813,1847,2,270
5355345,1744,2,192
2316,8357858,2,277
1757,6129305,2,180
1648,7921212,2,225
2314,2102,2,600
7275316,2221,2,300
7991817,2015,2,244
1757,6129304,2,180
7991804,2314,2,285
6591847,2221,2,297
6251754,1649,2,219
7920892,1800,2,243
6251792,1695,2,202
6251762,1854,2,279
7899526,1676,2,388
2233,1907,2,76
3730627,1695,2,193
7946155,2020,2,228
1676,4035806,2,279
1676,4035807,2,267
1676,4035808,2,207
8367262,1966,2,406
6591847,1966,2,297
1676,4035809,2,196
2435,7921094,2,241
1648,7921200,2,244
8007363,2316,2,229
7946142,2250,2,220
2373,8357916,2,270
1966,7921117,2,217
2321,7931897,2,279
2321,7931895,2,266
1966,7921116,2,217
2321,7931896,2,275
7312101,1925,2,213
7946189,1854,2,269
2321,7931894,2,237
2384,4037201,2,191
2528,3926308,2,237
2528,3926309,2,225
2209,5747232,2,208
2209,5747231,2,199
2209,5747233,2,254
7991816,1849,2,273
7946167,1685,2,207
7312111,2301,2,192
1876,4036792,2,212
2055,5944527,2,284
6673110,2221,2,217
7946167,2495,2,207
7153065,1876,2,225
1876,4036793,2,225
2384,1773,2,89
2528,7932097,2,197
2528,7932095,2,251
2528,7932096,2,244
7153066,1808,2,189
4658258,2104,2,201
7946078,1676,2,267
8367263,2345,2,231
7946080,1676,2,196
2528,7932094,2,249
1740,3813531,2,226
7946083,2546,2,240
8033004,1806,2,223
1740,3813530,2,207
3730627,2505,2,193
6251780,2250,2,248
7991813,2314,2,270
1849,7899127,2,277
1806,4036766,2,231
2104,7985550,2,254
2104,7985551,2,184
7946152,2529,2,219
1695,7986500,2,193
2221,4036769,2,207
1695,7986501,2,315
1968,1966,2,540
2104,7985552,2,199
1944,6869642,2,198
8033003,1966,2,189
1695,5161546,2,213
6251757,2020,2,228
1847,5018223,2,249
1695,5161547,2,199
3730676,1695,2,193
7153157,2506,2,254
1639,4378061,2,323
1847,5138168,2,216
7946179,1925,2,239
1847,5138169,2,233
1648,7932094,2,249
1648,7932095,2,251
2529,4036778,2,213
1648,7932096,2,244
2529,4036777,2,219
2327,2328,2,60
1648,7932097,2,197
1639,4378060,2,273
7920900,1774,2,226
2316,3749683,2,277
1639,4378059,2,297
2104,4009054,2,224
7275313,1806,2,231
6251773,2347,2,215
1808,6446077,2,214
1808,6446076,2,214
2209,4035816,2,208
2209,4035817,2,254
1648,7920966,2,234
2209,4035815,2,208
3785915,2301,2,211
7946163,2528,2,222
1954,4035731,2,223
2104,4009055,2,196
7946152,1649,2,219
1954,4035730,2,223
2221,7932206,2,301
1648,7920964,2,227
1648,7920965,2,237
1966,7161644,2,194
2495,7013390,2,212
1695,4284929,2,201
1966,7161643,2,216
1648,7920963,2,227
2384,7921095,2,286
2209,7945909,2,190
2384,7921096,2,270
6251746,2221,2,194
2418,3813531,2,226
2418,3813530,2,207
7946210,2347,2,215
2505,4036815,2,195
6251756,2020,2,191
7312110,2301,2,225
2505,4036816,2,195
2519,4036805,2,189
2519,4036804,2,195
6251745,1966,2,207
2250,3754327,2,322
7946079,1676,2,207
1954,4045034,2,192
7899665,2491,2,198
6563567,1695,2,202
1847,7946309,2,249
1847,7946307,2,222
1847,7946308,2,256
1854,7931555,2,234
1847,7946305,2,216
1847,7946306,2,228
7275319,2384,2,191
1847,7946304,2,233
7946085,1954,2,236
1971,7176247,2,230
2055,7985550,2,254
2055,7985552,2,199
2055,7985551,2,184
7153068,1808,2,215
7153069,2347,2,195
7899746,2491,2,274
2314,7921066,2,233
2226,5018188,2,230
2314,7921067,2,270
2233,2232,2,78
2344,7921217,2,195
2104,4009085,2,199
2104,4009086,2,254
2226,1972,2,119
2104,4035797,2,201
1639,4036805,2,189
1639,4036804,2,195
8007411,2314,2,249
2345,7986271,2,223
6251780,1925,2,248
2486,2484,2,245
1966,7900042,2,243
1854,4036785,2,279
1854,4036784,2,275
1854,4036783,2,198
1774,3893399,2,233
2327,5747228,2,251
2327,5747227,2,270
2528,3926337,2,248
8033017,1849,2,245
7946082,1860,2,270
1648,7931900,2,237
1734,3813533,2,211
1648,7931901,2,234
1734,3813532,2,210
2125,2209,2,15
2384,7921063,2,191
2055,7985549,2,224
1944,6869643,2,198
8367330,1966,2,243
1800,3749736,2,270
2314,5138223,2,270
7899742,2345,2,231
6251771,2347,2,189
1966,4036986,2,189
7946209,1808,2,189
2528,2404,2,102
8033005,1966,2,374
1966,4036985,2,220
4471742,2418,2,211
2314,7921093,2,216
2314,7921092,2,222
8033017,2316,2,245
7991694,1648,2,248
2314,7921091,2,249
2221,7921116,2,217
2221,7921117,2,217
2314,4008283,2,225
7932142,2209,2,223
7946160,1854,2,279
5688818,1695,2,193
2316,7899994,2,277
4658219,2236,2,196
2221,7899983,2,237
2221,7899984,2,237
1964,2221,2,248
2221,7899985,2,217
2221,7899986,2,374
4037270,1954,2,193
1847,7931381,2,256
1847,7931380,2,236
1944,5944529,2,202
7275313,2345,2,231
7931949,2316,2,273
1676,1674,2,236
4843454,2301,2,192
2209,7931518,2,190
2528,3893371,2,234
2528,3893370,2,237
1847,7921091,2,249
1847,7921092,2,222
1847,7921093,2,216
1954,4035561,2,199
1966,7945885,2,216
1954,4035563,2,254
2347,4036796,2,215
1954,4035562,2,208
4423342,1695,2,193
2546,4035559,2,240
2347,4036795,2,207
1648,3926309,2,225
2314,7176291,2,249
2528,3893369,2,242
1648,3926308,2,237
2347,4036797,2,195
2347,4036794,2,189
2384,7986313,2,191
1847,7921067,2,270
1847,7921066,2,233
2221,7900042,2,243
1954,4035816,2,208
1954,4035817,2,254
1954,4035815,2,208
1966,7275451,2,207
1966,7275450,2,243
5355344,1744,2,225
7153064,1876,2,212
1954,4211807,2,223
5355344,2422,2,225
3747912,2546,2,214
7931484,2139,2,191
1954,4211806,2,223
6563574,1925,2,248
1966,7275453,2,208
1966,7275452,2,326
2209,5018141,2,198
2209,5018140,2,223
6251793,1695,2,202
2199,6869824,2,198
3730628,1695,2,221
8033005,2221,2,374
1648,3926337,2,248
2314,5018223,2,249
7946078,2486,2,267
7946076,1703,2,216
2226,2227,2,86
7312110,1871,2,225
2345,7900041,2,276
6251779,1925,2,261
8033025,2134,2,184
2015,7899128,2,285
1695,4378048,2,202
1695,4378049,2,221
7153067,1808,2,207
1954,5747233,2,254
8007365,2226,2,195
1954,5747232,2,208
1954,5747231,2,199
2221,7986310,2,282
2236,6748621,2,197
2221,7986311,2,354
7153062,1685,2,207
7946213,2250,2,261
2236,6748622,2,196
8033003,2221,2,189
3747909,2209,2,199
7991824,1676,2,282
6251746,1966,2,194
2209,7931571,2,199
2199,5944484,2,203
2199,5944485,2,203
2104,7985549,2,224
7899669,2221,2,217
1806,4037241,2,231
2221,7986309,2,344
2345,3893351,2,199
6591775,2327,2,251
2175,4035801,2,231
4471839,1648,2,234
2175,4035800,2,216
1847,2224141,2,233
1847,2224140,2,233
2314,4008204,2,236
6251760,1854,2,198
2528,4036786,2,222
2528,4036787,2,263
2221,2220,2,123
2314,2224140,2,233
7899977,1774,2,191
2221,2222,2,400
5605600,1944,2,216
8033002,1966,2,189
1695,4378069,2,189
2546,4035560,2,214
2314,4036658,2,256
2314,4036657,2,236
1971,5018188,2,230
7153068,2347,2,215
2314,5138167,2,285
2314,5138168,2,216
2314,5138169,2,233
7991801,2316,2,229
7153157,1696,2,254
8007362,2015,2,239
1944,6869824,2,198
7920961,1954,2,210
8007358,1954,2,208
7899669,1966,2,217
6251779,2250,2,261
7991816,2316,2,273
7946088,2209,2,190
6563567,2505,2,202
2314,2224141,2,233
6251774,2347,2,195
1847,4036657,2,236
1847,4036658,2,256
2221,7275450,2,243
2528,7921212,2,225
6591776,2085,2,240
3747968,1860,2,270
1846,1847,2,95
2314,7900223,2,228
2219,1966,2,271
2314,7900222,2,234
2314,7900224,2,242
2221,7275453,2,208
2221,7275452,2,326
2314,7900221,2,256
2221,7275451,2,207
2314,7900220,2,249
7946144,1966,2,194
2221,7945917,2,220
2221,7945916,2,301
5605601,2199,2,222
7153067,2347,2,207
7991692,1648,2,234
1800,8357916,2,270
6251768,2495,2,182
7946173,1808,2,215
2232,3887761,2,198
7991823,1676,2,388
7946155,2139,2,228
2528,7991689,2,244
7899746,1681,2,274
7946142,1925,2,220
1648,7946353,2,209
2223,1966,2,540
1648,7946354,2,209
7153088,1695,2,202
1648,7946355,2,234
1648,7946356,2,242
2104,4035821,2,185
8367261,1966,2,217
2327,4035558,2,251
2327,4035557,2,270
2528,7931900,2,237
1966,6591457,2,237
2321,3893392,2,269
2528,7991695,2,242
2528,7931901,2,234
1966,6591456,2,220
2412,3813532,2,210
2412,3813533,2,211
7946204,2528,2,242
1954,7945891,2,210
7312100,1925,2,220
2528,7991696,2,234
5688819,1695,2,315
2403,1648,2,129
2528,7920966,2,234
1648,7931899,2,234
1648,7931898,2,242
8367330,2221,2,243
2528,7920965,2,237
2528,7920964,2,227
2528,7920963,2,227
7946077,1676,2,279
1744,4035799,2,207
6251770,1876,2,225
8367260,2221,2,268
4037257,1854,2,234
1847,7931329,2,249
7153058,1648,2,222
7946159,2321,2,275
2528,7921200,2,244
1681,7931773,2,201
7946202,2321,2,198
1774,7921063,2,191
2221,7922510,2,212
2221,7922511,2,212
1744,7647718,2,220
2221,7922512,2,406
6591780,2209,2,216
7153075,2250,2,248
1744,7647719,2,194
3785915,1871,2,211
7946208,2272,2,212
1695,4439499,2,202
7991693,2528,2,237
4471839,2528,2,234
2373,3749736,2,270
1847,7931331,2,242
1846,2314,2,125
2347,3786051,2,246
1847,7931330,2,234
7991694,2528,2,248
2347,3786050,2,246
7946202,1854,2,198
2221,1965,2,250
7991697,1648,2,248
7275315,1966,2,189
2221,1967,2,400
1966,4036649,2,374
2422,4035819,2,227
1740,4677745,2,271
2236,8303785,2,205
1740,4677746,2,234
7946208,1876,2,212
2236,8303786,2,194
7946169,1876,2,212
1806,7900041,2,276
1847,4008204,2,236
6251770,2272,2,225
7946168,1685,2,182
2403,2528,2,118
2139,4036780,2,228
1911,3798463,2,205
7153088,2505,2,202
1911,3798464,2,194
2373,7899129,2,270
1685,7013390,2,212
2321,4036783,2,198
2015,3749735,2,285
2321,4036785,2,279
2321,4036784,2,275
1847,2053,2,600
1854,4045001,2,238
1966,2220,2,126
2020,4036780,2,228
2221,7899577,2,243
1966,2222,2,400
2199,6869643,2,198
2199,6869642,2,198
2422,7898879,2,248
8007411,1847,2,249
2221,2036,2,255
1734,7931915,2,221
1734,7931914,2,221
6251768,1685,2,182
2485,1676,2,127
7991697,2528,2,248
1968,2221,2,540
7153062,2495,2,207
2209,7945891,2,210
1808,4036796,2,215
1808,4036797,2,195
1808,4036794,2,189
1808,4036795,2,207
2327,7899136,2,251
2435,5138171,2,244
2435,5138170,2,241
2327,7899137,2,196
1849,8357858,2,277
1854,3893368,2,279
1860,4035557,2,270
1860,4035558,2,251
7946171,2347,2,189
2422,7898880,2,247
4843455,1871,2,225
3343768,2314,2,180
1966,1166835,2,360
7153074,2250,2,261
1966,1166834,2,360
7153063,2495,2,182
2020,4036779,2,191
7946207,2495,2,207
1854,3893367,2,275
3747910,1954,2,254
2491,7921216,2,198
1854,3893366,2,198
2506,4036817,2,254
2321,3893367,2,275
2384,3893399,2,233
2321,3893366,2,198
8367263,1806,2,231
2321,3893368,2,279
7899668,2221,2,344
4378363,2505,2,202
7946153,1649,2,213
6591777,2085,2,214
7946160,2321,2,279
7991818,2373,2,270
2139,4036779,2,191
6251764,1648,2,263
2528,7921198,2,237
2528,7921199,2,248
2085,5747229,2,240
6591781,1954,2,254
4658219,1911,2,196
2485,2486,2,125
2491,7964974,2,192
7946076,2448,2,216
2528,1794,2,98
2209,4211807,2,223
7931949,1849,2,273
1971,1972,2,133
1964,1966,2,257
6251773,1808,2,215
7991804,1847,2,285
7946168,2495,2,182
1695,7986499,2,213
2209,7275142,2,190
2209,4211806,2,223
2209,7275143,2,193
2209,4035731,2,223
6591779,2209,2,216
6673110,1966,2,217
7153077,2519,2,189
2209,4035730,2,223
6591780,1954,2,216
2448,4035804,2,234
4658209,2055,2,185
2448,4035805,2,216
7946153,2529,2,213
7946086,2209,2,254
1757,7921094,2,241
1806,7921098,2,199
2221,4036822,2,374
1860,5747227,2,270
2347,6446061,2,214
1860,5747228,2,251
2486,4035808,2,207
2486,4035809,2,196
7946199,2529,2,219
2486,4035806,2,279
2486,4035807,2,267
1847,3893342,2,228
1854,3893392,2,269
7153059,2528,2,263
1847,3893343,2,216
1911,4758986,2,228
1847,3893344,2,233
1911,4758987,2,240
1911,4758988,2,218
7899743,1966,2,261
4658206,2422,2,203
5688818,2505,2,193
1847,3893341,2,222
1847,3893340,2,256
4037270,2209,2,193
2505,7986499,2,213
6251862,2506,2,254
7899526,2486,2,388
7946144,2221,2,194
7991685,1648,2,237
7946082,2327,2,270
2221,7921061,2,368
2221,7921060,2,217
1685,4036791,2,182
1806,4459251,2,276
1648,4036786,2,222
1847,3893339,2,249
1648,4036787,2,263
1685,4036790,2,207
1944,6673028,2,233
2236,4758988,2,218
1944,6673026,2,229
1944,6673027,2,230
2236,4758986,2,228
7932142,1954,2,223
2236,4758987,2,240
1944,6673025,2,209
1847,5138223,2,270
1971,2227,2,99
1847,5018187,2,240
7991823,2486,2,388
6591781,2209,2,254
1847,5018186,2,240
2347,6446077,2,214
2232,7921188,2,198
1854,4036818,2,269
2232,7921187,2,207
6251763,1648,2,222
2347,6446076,2,214
2085,5747230,2,214
7275316,1966,2,300
7946154,2139,2,191
7946084,2546,2,214
7946174,1808,2,195
1757,7921064,2,199
6251767,1685,2,207
7153077,1639,2,189
6591541,1966,2,237
2209,4036978,2,199
2209,4036979,2,193
2272,4036793,2,225
1847,4008283,2,225
3747911,2209,2,236
7946171,1808,2,189
2272,4036792,2,212
7899670,2221,2,368
7991817,2134,2,244
1966,7986272,2,261
1966,7899616,2,301
3785914,2301,2,211
7946179,2250,2,239
2093,4035803,2,227
2093,4035802,2,229
1695,4458792,2,199
7275319,1774,2,191
1695,4458791,2,213
2085,4035814,2,214
2505,4378069,2,189
2085,4035813,2,240
7153076,2519,2,195
6591775,1860,2,251
7946199,1649,2,219
7153059,1648,2,263
1793,2528,2,162
1808,4124835,2,215
2223,2221,2,540
7991693,1648,2,237
7931948,1849,2,273
1966,7899984,2,237
2435,3893345,2,241
1966,7899985,2,217
1966,7899986,2,374
2435,3893346,2,199
1806,7986271,2,223
1971,4008202,2,279
6251793,2505,2,202
1966,7899983,2,237
1971,4008203,2,279
7946205,1648,2,222
7153063,1685,2,182
4658207,1744,2,192
6251757,2139,2,228
7946163,1648,2,222
6251760,2321,2,198
2491,7964947,2,201
1648,3893369,2,242
7931496,2321,2,234
2221,7921099,2,243
7899666,2344,2,195
1966,7921061,2,368
2055,7985494,2,199
2505,4378048,2,202
1793,1648,2,126
2505,4378049,2,221
1966,7921060,2,217
4378353,1808,2,253
1925,7946490,2,239
2055,7985497,2,254
4658215,2199,2,221
6251769,2272,2,212
1925,7946491,2,248
4843813,2301,2,192
1648,3893370,2,237
1648,3893371,2,234
7946075,1703,2,234
2085,4036977,2,214
7946169,2272,2,212
2085,4036976,2,240
2055,4009055,2,196
2505,4284930,2,216
2055,4009054,2,224
1676,2484,2,247
1757,3893345,2,241
6251755,1649,2,213
7946172,2347,2,207
7946164,2528,2,263
1757,3893346,2,199
1966,7921099,2,243
1681,7964974,2,192
1871,3781648,2,225
2076,2209,2,55
1871,3781649,2,192
1985,4035801,2,231
8367260,1966,2,268
8007357,1954,2,193
1966,7932206,2,301
1985,4035800,2,216
3747912,2085,2,214
6563573,2519,2,189
2384,2383,2,99
1854,7931897,2,279
1860,1861,2,60
1966,4036822,2,374
1854,7931894,2,237
2301,3781649,2,192
2384,7921178,2,216
1854,7931896,2,275
1854,7931895,2,266
2384,7921177,2,216
7991803,2226,2,195
2301,3781648,2,225
1847,7900222,2,234
1847,7900223,2,228
1847,7900220,2,249
1847,7900221,2,256
2313,1847,2,88
2505,4284929,2,201
7153065,2272,2,225
1854,7946357,2,279
1854,7946358,2,275
1648,2404,2,116
2314,2053,2,600
1854,7946359,2,266
7899665,1681,2,198
2321,4036818,2,269
2418,4677675,2,271
2418,4677676,2,234
8367259,2221,2,268
1847,7900224,2,242
2236,3798463,2,205
1774,2383,2,71
1954,7275142,2,190
7946173,2347,2,215
2199,4758990,2,310
4130576,1876,2,225
2236,3798464,2,194
2055,4035821,2,185
2412,3893390,2,200
6251772,1808,2,207
6251756,2139,2,191
2226,4008202,2,279
1954,7275143,2,193
2226,4008203,2,279
2321,7931555,2,234
7946210,1808,2,215
2080,4035803,2,227
2080,4035802,2,229
1954,4037048,2,254
2250,4036803,2,248
2250,4036802,2,261
1757,5138171,2,244
2015,8357915,2,285
1757,5138170,2,241
2345,4037241,2,231
7275317,2221,2,368
6251755,2529,2,213
2347,3813528,2,198
2347,3813529,2,201
2208,2209,2,100
1944,6869774,2,198
7946087,1954,2,199
2418,4677657,2,276
2321,7931535,2,238
2221,4037199,2,368
6673109,2221,2,217
2076,1954,2,70
2221,4037198,2,194
8007365,1971,2,195
2221,4037197,2,207
5688819,2505,2,315
6563573,1639,2,189
2221,2155,2,284
2221,4037196,2,281
3730628,2505,2,221
2314,7176245,2,240
2314,7176246,2,240
6251764,2528,2,263
7920900,2384,2,226
2104,7985494,2,199
8007412,2314,2,234
3747908,1954,2,190
7946075,2448,2,234
2506,4458795,2,261
2055,4009085,2,199
2055,4009086,2,254
2104,7985497,2,254
2506,4458789,2,259
6673109,1966,2,217
7991691,1648,2,242
7946170,1876,2,225
2104,5944527,2,284
6591541,2221,2,237
4658258,2055,2,201
2199,4758983,2,230
