trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10227733380651583,17:25:00,17:25:00,1861,7,,
10227733390651583,13:55:00,13:55:00,1756,1,,
10227733390651583,13:56:00,13:56:00,1635,2,,
10227733390651583,13:57:00,13:57:00,2002,3,,
10227733390651583,13:59:00,13:59:00,2013,4,,
10227733390651583,14:00:00,14:00:00,2075,5,,
10227733390651583,14:01:00,14:01:00,1902,6,,
10227733390651583,14:03:00,14:03:00,1861,7,,
10227733400651583,14:47:00,14:47:00,1756,1,,
10227733400651583,14:48:00,14:48:00,1635,2,,
10227733400651583,14:49:00,14:49:00,2002,3,,
10227733400651583,14:50:00,14:50:00,2013,4,,
10227733400651583,14:52:00,14:52:00,2075,5,,
10227733400651583,14:53:00,14:53:00,1902,6,,
10227733400651583,14:54:00,14:54:00,1861,7,,
1027733350651583,06:42:00,06:42:00,1756,1,,
1027733350651583,06:43:00,06:43:00,1635,2,,
1027733350651583,06:44:00,06:44:00,2002,3,,
1027733350651583,06:45:00,06:45:00,2013,4,,
1027733350651583,06:47:00,06:47:00,2075,5,,
1027733350651583,06:48:00,06:48:00,1902,6,,
1027733350651583,06:49:00,06:49:00,1861,7,,
1027733360651583,06:43:00,06:43:00,1756,1,,
1027733360651583,06:44:00,06:44:00,1635,2,,
1027733360651583,06:45:00,06:45:00,2002,3,,
1027733360651583,06:46:00,06:46:00,2013,4,,
1027733360651583,06:48:00,06:48:00,2075,5,,
1027733360651583,06:49:00,06:49:00,1902,6,,
1027733360651583,06:50:00,06:50:00,1861,7,,
1027733370651583,06:43:00,06:43:00,1756,1,,
1027733370651583,06:44:00,06:44:00,1635,2,,
1027733370651583,06:45:00,06:45:00,2002,3,,
1027733370651583,06:46:00,06:46:00,2013,4,,
1027733370651583,06:48:00,06:48:00,2075,5,,
1027733370651583,06:49:00,06:49:00,1902,6,,
1027733370651583,06:50:00,06:50:00,1861,7,,
1027733380651583,06:42:00,06:42:00,1756,1,,
1027733380651583,06:43:00,06:43:00,1635,2,,
1027733380651583,06:44:00,06:44:00,2002,3,,
1027733380651583,06:45:00,06:45:00,2013,4,,
1027733380651583,06:47:00,06:47:00,2075,5,,
1027733380651583,06:48:00,06:48:00,1902,6,,
1027733380651583,06:49:00,06:49:00,1861,7,,
1027733390651583,06:43:00,06:43:00,1756,1,,
1027733390651583,06:44:00,06:44:00,1635,2,,
1027733390651583,06:45:00,06:45:00,2002,3,,
1027733390651583,06:46:00,06:46:00,2013,4,,
1027733390651583,06:48:00,06:48:00,2075,5,,
1027733390651583,06:49:00,06:49:00,1902,6,,
1027733390651583,06:50:00,06:50:00,1861,7,,
1027733400651583,06:43:00,06:43:00,1756,1,,
1027733400651583,06:44:00,06:44:00,1635,2,,
1027733400651583,06:45:00,06:45:00,2002,3,,
1027733400651583,06:46:00,06:46:00,2013,4,,
1027733400651583,06:47:00,06:47:00,2075,5,,
1027733400651583,06:48:00,06:48:00,1902,6,,
1027733400651583,06:50:00,06:50:00,1861,7,,
10327733350651583,17:23:00,17:23:00,1756,1,,
10327733350651583,17:24:00,17:24:00,1635,2,,
10327733350651583,17:26:00,17:26:00,2002,3,,
10327733350651583,17:27:00,17:27:00,2013,4,,
10327733350651583,17:28:00,17:28:00,2075,5,,
10327733350651583,17:29:00,17:29:00,1902,6,,
10327733350651583,17:31:00,17:31:00,1861,7,,
10327733360651583,14:00:00,14:00:00,1756,1,,
10327733360651583,14:01:00,14:01:00,1635,2,,
10327733360651583,14:03:00,14:03:00,2002,3,,
10327733360651583,14:04:00,14:04:00,2013,4,,
10327733360651583,14:05:00,14:05:00,2075,5,,
10327733360651583,14:07:00,14:07:00,1902,6,,
10327733360651583,14:08:00,14:08:00,1861,7,,
10327733370651583,14:52:00,14:52:00,1756,1,,
10327733370651583,14:53:00,14:53:00,1635,2,,
10327733370651583,14:55:00,14:55:00,2002,3,,
10327733370651583,14:56:00,14:56:00,2013,4,,
10327733370651583,14:57:00,14:57:00,2075,5,,
10327733370651583,14:59:00,14:59:00,1902,6,,
10327733370651583,15:00:00,15:00:00,1861,7,,
10327733380651583,17:23:00,17:23:00,1756,1,,
10327733380651583,17:24:00,17:24:00,1635,2,,
10327733380651583,17:26:00,17:26:00,2002,3,,
10327733380651583,17:27:00,17:27:00,2013,4,,
10327733380651583,17:28:00,17:28:00,2075,5,,
10327733380651583,17:29:00,17:29:00,1902,6,,
10327733380651583,17:31:00,17:31:00,1861,7,,
10327733390651583,14:00:00,14:00:00,1756,1,,
10327733390651583,14:01:00,14:01:00,1635,2,,
10327733390651583,14:03:00,14:03:00,2002,3,,
10327733390651583,14:04:00,14:04:00,2013,4,,
10327733390651583,14:05:00,14:05:00,2075,5,,
10327733390651583,14:07:00,14:07:00,1902,6,,
10327733390651583,14:08:00,14:08:00,1861,7,,
10327733400651583,14:52:00,14:52:00,1756,1,,
10327733400651583,14:53:00,14:53:00,1635,2,,
10327733400651583,14:55:00,14:55:00,2002,3,,
10327733400651583,14:56:00,14:56:00,2013,4,,
10327733400651583,14:57:00,14:57:00,2075,5,,
10327733400651583,14:58:00,14:58:00,1902,6,,
10327733400651583,14:59:00,14:59:00,1861,7,,
10427733350651583,17:29:00,17:29:00,1756,1,,
10427733350651583,17:30:00,17:30:00,1635,2,,
10427733350651583,17:32:00,17:32:00,2002,3,,
10427733350651583,17:33:00,17:33:00,2013,4,,
10427733350651583,17:34:00,17:34:00,2075,5,,
10427733350651583,17:35:00,17:35:00,1902,6,,
10427733350651583,17:37:00,17:37:00,1861,7,,
10427733360651583,14:05:00,14:05:00,1756,1,,
10427733360651583,14:06:00,14:06:00,1635,2,,
10427733360651583,14:08:00,14:08:00,2002,3,,
10427733360651583,14:09:00,14:09:00,2013,4,,
10427733360651583,14:11:00,14:11:00,2075,5,,
10427733360651583,14:12:00,14:12:00,1902,6,,
10427733360651583,14:13:00,14:13:00,1861,7,,
10427733370651583,14:57:00,14:57:00,1756,1,,
10427733370651583,14:58:00,14:58:00,1635,2,,
10427733370651583,15:00:00,15:00:00,2002,3,,
10427733370651583,15:01:00,15:01:00,2013,4,,
10427733370651583,15:03:00,15:03:00,2075,5,,
10427733370651583,15:04:00,15:04:00,1902,6,,
10427733370651583,15:05:00,15:05:00,1861,7,,
10427733380651583,17:29:00,17:29:00,1756,1,,
10427733380651583,17:30:00,17:30:00,1635,2,,
10427733380651583,17:32:00,17:32:00,2002,3,,
10427733380651583,17:33:00,17:33:00,2013,4,,
10427733380651583,17:34:00,17:34:00,2075,5,,
10427733380651583,17:35:00,17:35:00,1902,6,,
10427733380651583,17:37:00,17:37:00,1861,7,,
10427733390651583,14:05:00,14:05:00,1756,1,,
10427733390651583,14:06:00,14:06:00,1635,2,,
10427733390651583,14:08:00,14:08:00,2002,3,,
10427733390651583,14:09:00,14:09:00,2013,4,,
10427733390651583,14:11:00,14:11:00,2075,5,,
10427733390651583,14:12:00,14:12:00,1902,6,,
10427733390651583,14:13:00,14:13:00,1861,7,,
10427733400651583,14:57:00,14:57:00,1756,1,,
10427733400651583,14:58:00,14:58:00,1635,2,,
10427733400651583,15:00:00,15:00:00,2002,3,,
10427733400651583,15:01:00,15:01:00,2013,4,,
10427733400651583,15:02:00,15:02:00,2075,5,,
10427733400651583,15:03:00,15:03:00,1902,6,,
10427733400651583,15:05:00,15:05:00,1861,7,,
10527733350651583,17:35:00,17:35:00,1756,1,,
10527733350651583,17:36:00,17:36:00,1635,2,,
10527733350651583,17:38:00,17:38:00,2002,3,,
10527733350651583,17:39:00,17:39:00,2013,4,,
10527733350651583,17:40:00,17:40:00,2075,5,,
10527733350651583,17:41:00,17:41:00,1902,6,,
10527733350651583,17:43:00,17:43:00,1861,7,,
10527733360651583,14:11:00,14:11:00,1756,1,,
10527733360651583,14:12:00,14:12:00,1635,2,,
10527733360651583,14:13:00,14:13:00,2002,3,,
10527733360651583,14:14:00,14:14:00,2013,4,,
10527733360651583,14:16:00,14:16:00,2075,5,,
10527733360651583,14:17:00,14:17:00,1902,6,,
10527733360651583,14:18:00,14:18:00,1861,7,,
10527733370651583,15:03:00,15:03:00,1756,1,,
10527733370651583,15:04:00,15:04:00,1635,2,,
10527733370651583,15:05:00,15:05:00,2002,3,,
10527733370651583,15:06:00,15:06:00,2013,4,,
10527733370651583,15:08:00,15:08:00,2075,5,,
10527733370651583,15:09:00,15:09:00,1902,6,,
10527733370651583,15:10:00,15:10:00,1861,7,,
10527733380651583,17:35:00,17:35:00,1756,1,,
10527733380651583,17:36:00,17:36:00,1635,2,,
10527733380651583,17:38:00,17:38:00,2002,3,,
10527733380651583,17:39:00,17:39:00,2013,4,,
10527733380651583,17:40:00,17:40:00,2075,5,,
10527733380651583,17:41:00,17:41:00,1902,6,,
10527733380651583,17:43:00,17:43:00,1861,7,,
10527733390651583,14:11:00,14:11:00,1756,1,,
10527733390651583,14:12:00,14:12:00,1635,2,,
10527733390651583,14:13:00,14:13:00,2002,3,,
10527733390651583,14:14:00,14:14:00,2013,4,,
10527733390651583,14:16:00,14:16:00,2075,5,,
10527733390651583,14:17:00,14:17:00,1902,6,,
10527733390651583,14:18:00,14:18:00,1861,7,,
10527733400651583,15:03:00,15:03:00,1756,1,,
10527733400651583,15:04:00,15:04:00,1635,2,,
10527733400651583,15:05:00,15:05:00,2002,3,,
10527733400651583,15:06:00,15:06:00,2013,4,,
10527733400651583,15:08:00,15:08:00,2075,5,,
10527733400651583,15:09:00,15:09:00,1902,6,,
10527733400651583,15:10:00,15:10:00,1861,7,,
10627733350651583,17:41:00,17:41:00,1756,1,,
10627733350651583,17:42:00,17:42:00,1635,2,,
10627733350651583,17:44:00,17:44:00,2002,3,,
10627733350651583,17:45:00,17:45:00,2013,4,,
10627733350651583,17:46:00,17:46:00,2075,5,,
10627733350651583,17:47:00,17:47:00,1902,6,,
10627733350651583,17:49:00,17:49:00,1861,7,,
10627733360651583,14:16:00,14:16:00,1756,1,,
10627733360651583,14:17:00,14:17:00,1635,2,,
10627733360651583,14:18:00,14:18:00,2002,3,,
10627733360651583,14:20:00,14:20:00,2013,4,,
10627733360651583,14:21:00,14:21:00,2075,5,,
10627733360651583,14:22:00,14:22:00,1902,6,,
10627733360651583,14:24:00,14:24:00,1861,7,,
10627733370651583,15:08:00,15:08:00,1756,1,,
10627733370651583,15:09:00,15:09:00,1635,2,,
10627733370651583,15:10:00,15:10:00,2002,3,,
10627733370651583,15:12:00,15:12:00,2013,4,,
10627733370651583,15:13:00,15:13:00,2075,5,,
10627733370651583,15:14:00,15:14:00,1902,6,,
10627733370651583,15:16:00,15:16:00,1861,7,,
10627733380651583,17:41:00,17:41:00,1756,1,,
10627733380651583,17:42:00,17:42:00,1635,2,,
10627733380651583,17:44:00,17:44:00,2002,3,,
10627733380651583,17:45:00,17:45:00,2013,4,,
10627733380651583,17:46:00,17:46:00,2075,5,,
10627733380651583,17:47:00,17:47:00,1902,6,,
10627733380651583,17:49:00,17:49:00,1861,7,,
10627733390651583,14:16:00,14:16:00,1756,1,,
10627733390651583,14:17:00,14:17:00,1635,2,,
10627733390651583,14:18:00,14:18:00,2002,3,,
10627733390651583,14:20:00,14:20:00,2013,4,,
10627733390651583,14:21:00,14:21:00,2075,5,,
10627733390651583,14:22:00,14:22:00,1902,6,,
10627733390651583,14:24:00,14:24:00,1861,7,,
10627733400651583,15:08:00,15:08:00,1756,1,,
10627733400651583,15:09:00,15:09:00,1635,2,,
10627733400651583,15:10:00,15:10:00,2002,3,,
10627733400651583,15:11:00,15:11:00,2013,4,,
10627733400651583,15:13:00,15:13:00,2075,5,,
10627733400651583,15:14:00,15:14:00,1902,6,,
10627733400651583,15:15:00,15:15:00,1861,7,,
10727733350651583,17:47:00,17:47:00,1756,1,,
10727733350651583,17:48:00,17:48:00,1635,2,,
10727733350651583,17:50:00,17:50:00,2002,3,,
10727733350651583,17:51:00,17:51:00,2013,4,,
10727733350651583,17:52:00,17:52:00,2075,5,,
10727733350651583,17:53:00,17:53:00,1902,6,,
10727733350651583,17:55:00,17:55:00,1861,7,,
10727733360651583,14:21:00,14:21:00,1756,1,,
10727733360651583,14:22:00,14:22:00,1635,2,,
10727733360651583,14:24:00,14:24:00,2002,3,,
10727733360651583,14:25:00,14:25:00,2013,4,,
10727733360651583,14:26:00,14:26:00,2075,5,,
10727733360651583,14:28:00,14:28:00,1902,6,,
10727733360651583,14:29:00,14:29:00,1861,7,,
10727733370651583,15:13:00,15:13:00,1756,1,,
10727733370651583,15:14:00,15:14:00,1635,2,,
10727733370651583,15:16:00,15:16:00,2002,3,,
10727733370651583,15:17:00,15:17:00,2013,4,,
10727733370651583,15:18:00,15:18:00,2075,5,,
10727733370651583,15:20:00,15:20:00,1902,6,,
10727733370651583,15:21:00,15:21:00,1861,7,,
10727733380651583,17:47:00,17:47:00,1756,1,,
10727733380651583,17:48:00,17:48:00,1635,2,,
10727733380651583,17:50:00,17:50:00,2002,3,,
10727733380651583,17:51:00,17:51:00,2013,4,,
10727733380651583,17:52:00,17:52:00,2075,5,,
10727733380651583,17:53:00,17:53:00,1902,6,,
10727733380651583,17:55:00,17:55:00,1861,7,,
10727733390651583,14:21:00,14:21:00,1756,1,,
10727733390651583,14:22:00,14:22:00,1635,2,,
10727733390651583,14:24:00,14:24:00,2002,3,,
10727733390651583,14:25:00,14:25:00,2013,4,,
10727733390651583,14:26:00,14:26:00,2075,5,,
10727733390651583,14:28:00,14:28:00,1902,6,,
10727733390651583,14:29:00,14:29:00,1861,7,,
10727733400651583,15:13:00,15:13:00,1756,1,,
10727733400651583,15:14:00,15:14:00,1635,2,,
10727733400651583,15:16:00,15:16:00,2002,3,,
10727733400651583,15:17:00,15:17:00,2013,4,,
10727733400651583,15:18:00,15:18:00,2075,5,,
10727733400651583,15:19:00,15:19:00,1902,6,,
10727733400651583,15:20:00,15:20:00,1861,7,,
10827733350651583,17:53:00,17:53:00,1756,1,,
10827733350651583,17:54:00,17:54:00,1635,2,,
10827733350651583,17:56:00,17:56:00,2002,3,,
10827733350651583,17:57:00,17:57:00,2013,4,,
10827733350651583,17:58:00,17:58:00,2075,5,,
10827733350651583,17:59:00,17:59:00,1902,6,,
10827733350651583,18:01:00,18:01:00,1861,7,,
10827733360651583,14:26:00,14:26:00,1756,1,,
10827733360651583,14:27:00,14:27:00,1635,2,,
10827733360651583,14:29:00,14:29:00,2002,3,,
10827733360651583,14:30:00,14:30:00,2013,4,,
10827733360651583,14:32:00,14:32:00,2075,5,,
10827733360651583,14:33:00,14:33:00,1902,6,,
10827733360651583,14:34:00,14:34:00,1861,7,,
10827733370651583,15:18:00,15:18:00,1756,1,,
10827733370651583,15:19:00,15:19:00,1635,2,,
10827733370651583,15:21:00,15:21:00,2002,3,,
10827733370651583,15:22:00,15:22:00,2013,4,,
10827733370651583,15:24:00,15:24:00,2075,5,,
10827733370651583,15:25:00,15:25:00,1902,6,,
10827733370651583,15:26:00,15:26:00,1861,7,,
10827733380651583,17:53:00,17:53:00,1756,1,,
10827733380651583,17:54:00,17:54:00,1635,2,,
10827733380651583,17:56:00,17:56:00,2002,3,,
10827733380651583,17:57:00,17:57:00,2013,4,,
10827733380651583,17:58:00,17:58:00,2075,5,,
10827733380651583,17:59:00,17:59:00,1902,6,,
10827733380651583,18:01:00,18:01:00,1861,7,,
10827733390651583,14:26:00,14:26:00,1756,1,,
10827733390651583,14:27:00,14:27:00,1635,2,,
10827733390651583,14:29:00,14:29:00,2002,3,,
10827733390651583,14:30:00,14:30:00,2013,4,,
10827733390651583,14:32:00,14:32:00,2075,5,,
10827733390651583,14:33:00,14:33:00,1902,6,,
10827733390651583,14:34:00,14:34:00,1861,7,,
10827733400651583,15:18:00,15:18:00,1756,1,,
10827733400651583,15:19:00,15:19:00,1635,2,,
10827733400651583,15:21:00,15:21:00,2002,3,,
10827733400651583,15:22:00,15:22:00,2013,4,,
10827733400651583,15:23:00,15:23:00,2075,5,,
10827733400651583,15:24:00,15:24:00,1902,6,,
10827733400651583,15:26:00,15:26:00,1861,7,,
10927733350651583,17:59:00,17:59:00,1756,1,,
10927733350651583,18:00:00,18:00:00,1635,2,,
10927733350651583,18:02:00,18:02:00,2002,3,,
10927733350651583,18:03:00,18:03:00,2013,4,,
10927733350651583,18:04:00,18:04:00,2075,5,,
10927733350651583,18:05:00,18:05:00,1902,6,,
10927733350651583,18:07:00,18:07:00,1861,7,,
10927733360651583,14:32:00,14:32:00,1756,1,,
10927733360651583,14:33:00,14:33:00,1635,2,,
10927733360651583,14:34:00,14:34:00,2002,3,,
10927733360651583,14:35:00,14:35:00,2013,4,,
10927733360651583,14:37:00,14:37:00,2075,5,,
10927733360651583,14:38:00,14:38:00,1902,6,,
10927733360651583,14:39:00,14:39:00,1861,7,,
10927733370651583,15:24:00,15:24:00,1756,1,,
10927733370651583,15:25:00,15:25:00,1635,2,,
10927733370651583,15:26:00,15:26:00,2002,3,,
10927733370651583,15:27:00,15:27:00,2013,4,,
10927733370651583,15:29:00,15:29:00,2075,5,,
10927733370651583,15:30:00,15:30:00,1902,6,,
10927733370651583,15:31:00,15:31:00,1861,7,,
10927733380651583,17:59:00,17:59:00,1756,1,,
10927733380651583,18:00:00,18:00:00,1635,2,,
10927733380651583,18:02:00,18:02:00,2002,3,,
10927733380651583,18:03:00,18:03:00,2013,4,,
10927733380651583,18:04:00,18:04:00,2075,5,,
10927733380651583,18:05:00,18:05:00,1902,6,,
10927733380651583,18:07:00,18:07:00,1861,7,,
10927733390651583,14:32:00,14:32:00,1756,1,,
10927733390651583,14:33:00,14:33:00,1635,2,,
10927733390651583,14:34:00,14:34:00,2002,3,,
10927733390651583,14:35:00,14:35:00,2013,4,,
10927733390651583,14:37:00,14:37:00,2075,5,,
10927733390651583,14:38:00,14:38:00,1902,6,,
10927733390651583,14:39:00,14:39:00,1861,7,,
10927733400651583,15:24:00,15:24:00,1756,1,,
10927733400651583,15:25:00,15:25:00,1635,2,,
10927733400651583,15:26:00,15:26:00,2002,3,,
10927733400651583,15:27:00,15:27:00,2013,4,,
10927733400651583,15:29:00,15:29:00,2075,5,,
10927733400651583,15:30:00,15:30:00,1902,6,,
10927733400651583,15:31:00,15:31:00,1861,7,,
11027733350651583,18:05:00,18:05:00,1756,1,,
11027733350651583,18:06:00,18:06:00,1635,2,,
11027733350651583,18:08:00,18:08:00,2002,3,,
11027733350651583,18:09:00,18:09:00,2013,4,,
11027733350651583,18:10:00,18:10:00,2075,5,,
11027733350651583,18:11:00,18:11:00,1902,6,,
11027733350651583,18:13:00,18:13:00,1861,7,,
11027733360651583,14:37:00,14:37:00,1756,1,,
11027733360651583,14:38:00,14:38:00,1635,2,,
11027733360651583,14:39:00,14:39:00,2002,3,,
11027733360651583,14:41:00,14:41:00,2013,4,,
11027733360651583,14:42:00,14:42:00,2075,5,,
11027733360651583,14:43:00,14:43:00,1902,6,,
11027733360651583,14:45:00,14:45:00,1861,7,,
11027733370651583,15:29:00,15:29:00,1756,1,,
11027733370651583,15:30:00,15:30:00,1635,2,,
11027733370651583,15:31:00,15:31:00,2002,3,,
11027733370651583,15:33:00,15:33:00,2013,4,,
11027733370651583,15:34:00,15:34:00,2075,5,,
11027733370651583,15:35:00,15:35:00,1902,6,,
11027733370651583,15:37:00,15:37:00,1861,7,,
11027733380651583,18:05:00,18:05:00,1756,1,,
11027733380651583,18:06:00,18:06:00,1635,2,,
11027733380651583,18:08:00,18:08:00,2002,3,,
11027733380651583,18:09:00,18:09:00,2013,4,,
11027733380651583,18:10:00,18:10:00,2075,5,,
11027733380651583,18:11:00,18:11:00,1902,6,,
11027733380651583,18:13:00,18:13:00,1861,7,,
11027733390651583,14:37:00,14:37:00,1756,1,,
11027733390651583,14:38:00,14:38:00,1635,2,,
11027733390651583,14:39:00,14:39:00,2002,3,,
11027733390651583,14:41:00,14:41:00,2013,4,,
11027733390651583,14:42:00,14:42:00,2075,5,,
11027733390651583,14:43:00,14:43:00,1902,6,,
11027733390651583,14:45:00,14:45:00,1861,7,,
11027733400651583,15:29:00,15:29:00,1756,1,,
11027733400651583,15:30:00,15:30:00,1635,2,,
11027733400651583,15:31:00,15:31:00,2002,3,,
11027733400651583,15:32:00,15:32:00,2013,4,,
11027733400651583,15:34:00,15:34:00,2075,5,,
11027733400651583,15:35:00,15:35:00,1902,6,,
11027733400651583,15:36:00,15:36:00,1861,7,,
11127733350651583,18:11:00,18:11:00,1756,1,,
11127733350651583,18:12:00,18:12:00,1635,2,,
11127733350651583,18:14:00,18:14:00,2002,3,,
11127733350651583,18:15:00,18:15:00,2013,4,,
11127733350651583,18:16:00,18:16:00,2075,5,,
11127733350651583,18:17:00,18:17:00,1902,6,,
11127733350651583,18:19:00,18:19:00,1861,7,,
11127733360651583,14:42:00,14:42:00,1756,1,,
11127733360651583,14:43:00,14:43:00,1635,2,,
11127733360651583,14:45:00,14:45:00,2002,3,,
11127733360651583,14:46:00,14:46:00,2013,4,,
11127733360651583,14:47:00,14:47:00,2075,5,,
11127733360651583,14:49:00,14:49:00,1902,6,,
11127733360651583,14:50:00,14:50:00,1861,7,,
11127733370651583,15:34:00,15:34:00,1756,1,,
11127733370651583,15:35:00,15:35:00,1635,2,,
11127733370651583,15:37:00,15:37:00,2002,3,,
11127733370651583,15:38:00,15:38:00,2013,4,,
11127733370651583,15:39:00,15:39:00,2075,5,,
11127733370651583,15:41:00,15:41:00,1902,6,,
11127733370651583,15:42:00,15:42:00,1861,7,,
11127733380651583,18:11:00,18:11:00,1756,1,,
11127733380651583,18:12:00,18:12:00,1635,2,,
11127733380651583,18:14:00,18:14:00,2002,3,,
11127733380651583,18:15:00,18:15:00,2013,4,,
11127733380651583,18:16:00,18:16:00,2075,5,,
11127733380651583,18:17:00,18:17:00,1902,6,,
11127733380651583,18:19:00,18:19:00,1861,7,,
11127733390651583,14:42:00,14:42:00,1756,1,,
11127733390651583,14:43:00,14:43:00,1635,2,,
11127733390651583,14:45:00,14:45:00,2002,3,,
